time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__15-00-44_636,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000229001321713;yaw=0.108314819634;roll=-0.000124612037325,[0.0; 0.0; 0.0],GPSInfo:fix=0;num_sat=0,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=0.0;current=0.0;level=100,False,2.240054676,Rangefinder: distance=None; voltage=None,None,None,6,False,ACTIVE,STABILIZE,False
2017_07_18__15-00-45_734,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000271857978078;yaw=0.108568668365;roll=-9.78488606052e-06,[0.0; 0.0; 0.0],GPSInfo:fix=0;num_sat=0,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.20314994,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__15-00-45_834,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=8.39482454467e-05;yaw=0.108593069017;roll=-6.77142270433e-06,[0.0; 0.0; -0.01],GPSInfo:fix=0;num_sat=0,0.000281543383608,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.254205391,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__15-00-45_934,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=8.39482454467e-05;yaw=0.108593069017;roll=-6.77142270433e-06,[0.0; 0.0; -0.01],GPSInfo:fix=0;num_sat=0,0.000281543383608,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.363082225,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__15-00-46_034,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=8.39482454467e-05;yaw=0.108593069017;roll=-6.77142270433e-06,[0.0; 0.0; -0.01],GPSInfo:fix=0;num_sat=0,0.000281543383608,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.464727251,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__15-00-46_134,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.00013617843797;yaw=0.108648426831;roll=3.61568199878e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.000485649856273,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.568560257,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__15-00-46_234,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.00013617843797;yaw=0.108648426831;roll=3.61568199878e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.000485649856273,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.669602068,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__15-00-46_334,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.00018393145001;yaw=0.108700923622;roll=6.5909101977e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.000761032744776,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.773406112,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__15-00-46_434,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.00018393145001;yaw=0.108700923622;roll=6.5909101977e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.000761032744776,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.874572268,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__15-00-46_534,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000244564784225;yaw=0.10874376446;roll=6.77944772178e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.000954499293584,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.976117379,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__15-00-46_634,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000244564784225;yaw=0.10874376446;roll=6.77944772178e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.000954499293584,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.0510425859993,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__15-00-46_734,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000282618013443;yaw=0.108766950667;roll=6.25161846983e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.00135941244662,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.152594959,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__15-00-46_834,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000282618013443;yaw=0.108766950667;roll=6.25161846983e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.00135941244662,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.257031042,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__15-00-46_934,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000282618013443;yaw=0.108766950667;roll=6.25161846983e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.00135941244662,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.358936139,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__15-00-47_034,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000324713852024;yaw=0.108789905906;roll=5.1737701142e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.00164514046628,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.464181347,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__15-00-47_133,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000324713852024;yaw=0.108789905906;roll=5.1737701142e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.00164514046628,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.565967162,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__15-00-47_234,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194336;lon=-86.2396928;alt=-0.02,LocationGlobalRelative:lat=41.5194336;lon=-86.2396928;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000367718632333;yaw=0.107647068799;roll=5.34992577741e-05,[0.0; 0.0; -0.02],GPSInfo:fix=6;num_sat=10,0.00206426391378,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.667836866,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__15-00-47_334,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194336;lon=-86.2396928;alt=-0.02,LocationGlobalRelative:lat=41.5194336;lon=-86.2396928;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000367718632333;yaw=0.107647068799;roll=5.34992577741e-05,[0.0; 0.0; -0.02],GPSInfo:fix=6;num_sat=10,0.00206426391378,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.774646022,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__15-00-47_434,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194336;lon=-86.2396928;alt=-0.02,LocationGlobalRelative:lat=41.5194336;lon=-86.2396928;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000367718632333;yaw=0.107647068799;roll=5.34992577741e-05,[0.0; 0.0; -0.02],GPSInfo:fix=6;num_sat=10,0.00206426391378,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.825552574,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__15-00-47_534,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194336;lon=-86.2396928;alt=-0.02,LocationGlobalRelative:lat=41.5194336;lon=-86.2396928;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000410548469517;yaw=0.101303055882;roll=7.56349108997e-05,[0.0; 0.0; -0.02],GPSInfo:fix=6;num_sat=10,0.00257936445996,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.931818049,Rangefinder: distance=None; voltage=None,None,None,5,False,STANDBY,STABILIZE,False
2017_07_18__15-00-47_634,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194336;lon=-86.2396928;alt=-0.02,LocationGlobalRelative:lat=41.5194336;lon=-86.2396928;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000410548469517;yaw=0.101303055882;roll=7.56349108997e-05,[0.0; 0.0; -0.02],GPSInfo:fix=6;num_sat=10,0.00257936445996,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.0508036210003,Rangefinder: distance=None; voltage=None,None,None,5,False,STANDBY,STABILIZE,False
2017_07_18__15-00-47_734,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194336;lon=-86.2396928;alt=-0.02,LocationGlobalRelative:lat=41.5194336;lon=-86.2396928;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000430547079304;yaw=0.0920496433973;roll=9.77514791884e-05,[0.0; 0.0; -0.01],GPSInfo:fix=6;num_sat=10,0.00308862468228,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.153023169,Rangefinder: distance=None; voltage=None,None,None,5,False,STANDBY,STABILIZE,False
2017_07_18__15-00-47_834,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194336;lon=-86.2396928;alt=-0.02,LocationGlobalRelative:lat=41.5194336;lon=-86.2396928;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000430547079304;yaw=0.0920496433973;roll=9.77514791884e-05,[0.0; 0.0; -0.01],GPSInfo:fix=6;num_sat=10,0.00308862468228,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.258444292,Rangefinder: distance=None; voltage=None,None,None,5,False,STANDBY,STABILIZE,False
2017_07_18__15-00-47_934,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194336;lon=-86.2396928;alt=-0.02,LocationGlobalRelative:lat=41.5194336;lon=-86.2396928;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000455749424873;yaw=0.0827282443643;roll=0.000111089262646,[0.0; 0.0; -0.01],GPSInfo:fix=6;num_sat=10,0.00336715765297,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.36203221,Rangefinder: distance=None; voltage=None,None,None,4,False,STANDBY,STABILIZE,False
2017_07_18__15-00-48_034,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194336;lon=-86.2396928;alt=-0.02,LocationGlobalRelative:lat=41.5194336;lon=-86.2396928;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000455749424873;yaw=0.0827282443643;roll=0.000111089262646,[0.0; 0.0; -0.01],GPSInfo:fix=6;num_sat=10,0.00336715765297,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.475114381,Rangefinder: distance=None; voltage=None,None,None,4,False,STANDBY,STABILIZE,False
2017_07_18__15-00-48_136,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194336;lon=-86.2396928;alt=-0.02,LocationGlobalRelative:lat=41.5194336;lon=-86.2396928;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000455749424873;yaw=0.0827282443643;roll=0.000111089262646,[0.0; 0.0; -0.01],GPSInfo:fix=6;num_sat=10,0.00336715765297,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.577680588,Rangefinder: distance=None; voltage=None,None,None,4,False,STANDBY,STABILIZE,False
2017_07_18__15-00-48_234,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194336;lon=-86.2396928;alt=-0.01,LocationGlobalRelative:lat=41.5194336;lon=-86.2396928;alt=-0.01,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000469000806333;yaw=0.0745351687074;roll=0.000130219734274,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00361168477684,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.681658743,Rangefinder: distance=None; voltage=None,None,None,4,False,STANDBY,STABILIZE,False
2017_07_18__15-00-48_334,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194336;lon=-86.2396928;alt=-0.01,LocationGlobalRelative:lat=41.5194336;lon=-86.2396928;alt=-0.01,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000469000806333;yaw=0.0745351687074;roll=0.000130219734274,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00361168477684,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.788563662,Rangefinder: distance=None; voltage=None,None,None,4,False,STANDBY,STABILIZE,False
2017_07_18__15-00-48_436,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194336;lon=-86.2396928;alt=-0.01,LocationGlobalRelative:lat=41.5194336;lon=-86.2396928;alt=-0.01,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000469000806333;yaw=0.0745351687074;roll=0.000130219734274,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00361168477684,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.889879953,Rangefinder: distance=None; voltage=None,None,None,4,False,STANDBY,STABILIZE,False
2017_07_18__15-00-48_535,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194336;lon=-86.2396928;alt=-0.01,LocationGlobalRelative:lat=41.5194336;lon=-86.2396928;alt=-0.01,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000490321777761;yaw=0.0675768107176;roll=0.000154583860422,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00399798061699,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.951057033,Rangefinder: distance=None; voltage=None,None,None,3,False,STANDBY,STABILIZE,False
2017_07_18__15-00-48_634,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194336;lon=-86.2396928;alt=-0.01,LocationGlobalRelative:lat=41.5194336;lon=-86.2396928;alt=-0.01,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000490321777761;yaw=0.0675768107176;roll=0.000154583860422,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00399798061699,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.0514267530007,Rangefinder: distance=None; voltage=None,None,None,3,False,STANDBY,STABILIZE,False
2017_07_18__15-00-48_734,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194336;lon=-86.2396928;alt=0.0,LocationGlobalRelative:lat=41.5194336;lon=-86.2396928;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000495162908919;yaw=0.061548512429;roll=0.000167806821992,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00422194506973,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.157894755001,Rangefinder: distance=None; voltage=None,None,None,3,False,STANDBY,STABILIZE,False
2017_07_18__15-00-48_833,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194336;lon=-86.2396928;alt=0.0,LocationGlobalRelative:lat=41.5194336;lon=-86.2396928;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000495162908919;yaw=0.061548512429;roll=0.000167806821992,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00422194506973,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.259964435,Rangefinder: distance=None; voltage=None,None,None,3,False,STANDBY,STABILIZE,False
2017_07_18__15-00-48_934,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194336;lon=-86.2396928;alt=0.0,LocationGlobalRelative:lat=41.5194336;lon=-86.2396928;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000489130790811;yaw=0.0561371520162;roll=0.000171014224179,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00435154885054,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.362916022001,Rangefinder: distance=None; voltage=None,None,None,3,False,STANDBY,STABILIZE,False
