time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__14-44-30_280,ACTIVE,{'current': 0.0; 'voltage': 0.0; 'level': 100},0.0,{'y': 0.10831191390752792; 'x': 0.0002290013071615249; 'z': -0.00012461205187719315},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},6,STABILIZE
2017_07_18__14-44-31_481,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000281543267192,{'y': 0.10859015583992004; 'x': 8.394825999857858e-05; 'z': -6.7714531724050175e-06},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.01},6,STABILIZE
2017_07_18__14-44-31_580,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000281543267192,{'y': 0.10859015583992004; 'x': 8.394825999857858e-05; 'z': -6.7714531724050175e-06},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.01},6,STABILIZE
2017_07_18__14-44-31_680,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000485649623442,{'y': 0.10864552110433578; 'x': 0.00013617839431390166; 'z': 3.615678724600002e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-31_780,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000485649623442,{'y': 0.10864552110433578; 'x': 0.00013617839431390166; 'z': 3.615678724600002e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-31_880,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000761032279115,{'y': 0.10869799554347992; 'x': 0.00018393134814687073; 'z': 6.590908742509782e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-31_981,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000761032279115,{'y': 0.10869799554347992; 'x': 0.00018393134814687073; 'z': 6.590908742509782e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-32_081,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000761032279115,{'y': 0.10869799554347992; 'x': 0.00018393134814687073; 'z': 6.590908742509782e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-32_181,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000954498711508,{'y': 0.10874083638191223; 'x': 0.00024456463870592415; 'z': 6.779444083804265e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-32_281,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000954498711508,{'y': 0.10874083638191223; 'x': 0.00024456463870592415; 'z': 6.779444083804265e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-32_380,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.0013594115153,{'y': 0.10876403003931046; 'x': 0.00028261778061278164; 'z': 6.251616287045181e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-32_480,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.0013594115153,{'y': 0.10876403003931046; 'x': 0.00028261778061278164; 'z': 6.251616287045181e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-32_581,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.0013594115153,{'y': 0.10876403003931046; 'x': 0.00028261778061278164; 'z': 6.251616287045181e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-32_681,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00164513976779,{'y': 0.10878697782754898; 'x': 0.000324713735608384; 'z': 5.173770841793157e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-32_780,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00164513976779,{'y': 0.10878697782754898; 'x': 0.000324713735608384; 'z': 5.173770841793157e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-32_880,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00206426274963,{'y': 0.10764418542385101; 'x': 0.0003677184577099979; 'z': 5.3499246860155836e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-32_981,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00206426274963,{'y': 0.10764418542385101; 'x': 0.0003677184577099979; 'z': 5.3499246860155836e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-33_081,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00257936259732,{'y': 0.10130052268505096; 'x': 0.00041054817847907543; 'z': 7.563492545159534e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.02},5,STABILIZE
2017_07_18__14-44-33_181,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00257936259732,{'y': 0.10130052268505096; 'x': 0.00041054817847907543; 'z': 7.563492545159534e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.02},5,STABILIZE
2017_07_18__14-44-33_280,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00308862212114,{'y': 0.09204766899347305; 'x': 0.0004305467882659286; 'z': 9.775161743164062e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},5,STABILIZE
2017_07_18__14-44-33_381,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00308862212114,{'y': 0.09204766899347305; 'x': 0.0004305467882659286; 'z': 9.775161743164062e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},5,STABILIZE
2017_07_18__14-44-33_481,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00308862212114,{'y': 0.09204766899347305; 'x': 0.0004305467882659286; 'z': 9.775161743164062e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},5,STABILIZE
2017_07_18__14-44-33_580,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00336715602316,{'y': 0.08272674679756165; 'x': 0.00045574919204227626; 'z': 0.00011108947364846244},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},4,STABILIZE
2017_07_18__14-44-33_680,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00336715602316,{'y': 0.08272674679756165; 'x': 0.00045574919204227626; 'z': 0.00011108947364846244},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},4,STABILIZE
2017_07_18__14-44-33_781,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00336715602316,{'y': 0.08272674679756165; 'x': 0.00045574919204227626; 'z': 0.00011108947364846244},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},4,STABILIZE
2017_07_18__14-44-33_880,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00361168337986,{'y': 0.07453420758247375; 'x': 0.0004690006317105144; 'z': 0.00013021990889683366},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': -0.01},{'y': 0.0; 'x': 0.0; 'z': 0.0},4,STABILIZE
2017_07_18__14-44-33_981,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00361168337986,{'y': 0.07453420758247375; 'x': 0.0004690006317105144; 'z': 0.00013021990889683366},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': -0.01},{'y': 0.0; 'x': 0.0; 'z': 0.0},4,STABILIZE
2017_07_18__14-44-34_081,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00399798015133,{'y': 0.06757623702287674; 'x': 0.0004903216031379998; 'z': 0.00015458407870028168},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': -0.01},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-44-34_180,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00399798015133,{'y': 0.06757623702287674; 'x': 0.0004903216031379998; 'z': 0.00015458407870028168},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': -0.01},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-44-34_280,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00422194413841,{'y': 0.06154832988977432; 'x': 0.0004951627342961729; 'z': 0.0001678072294453159},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-44-34_381,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00422194413841,{'y': 0.06154832988977432; 'x': 0.0004951627342961729; 'z': 0.0001678072294453159},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-44-34_480,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00435154885054,{'y': 0.05613724887371063; 'x': 0.0004891304997727275; 'z': 0.00017101467528846115},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-44-34_580,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00435154885054,{'y': 0.05613724887371063; 'x': 0.0004891304997727275; 'z': 0.00017101467528846115},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-44-34_681,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00435154885054,{'y': 0.05613724887371063; 'x': 0.0004891304997727275; 'z': 0.00017101467528846115},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-44-34_780,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00464000739157,{'y': 0.051233358681201935; 'x': 0.0004761790914926678; 'z': 0.00017420169024262577},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},2,STABILIZE
2017_07_18__14-44-34_881,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00464000739157,{'y': 0.051233358681201935; 'x': 0.0004761790914926678; 'z': 0.00017420169024262577},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},2,STABILIZE
2017_07_18__14-44-34_981,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00464000739157,{'y': 0.051233358681201935; 'x': 0.0004761790914926678; 'z': 0.00017420169024262577},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},2,STABILIZE
2017_07_18__14-44-35_080,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00453217839822,{'y': 0.04673059284687042; 'x': 0.00045630408567376435; 'z': 0.00016430886171292514},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},2,STABILIZE
2017_07_18__14-44-35_180,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00453217839822,{'y': 0.04673059284687042; 'x': 0.00045630408567376435; 'z': 0.00016430886171292514},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},2,STABILIZE
2017_07_18__14-44-35_281,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00414519617334,{'y': 0.04261571913957596; 'x': 0.0004400709003675729; 'z': 0.00015252844605129212},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-44-35_381,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00414519617334,{'y': 0.04261571913957596; 'x': 0.0004400709003675729; 'z': 0.00015252844605129212},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-44-35_481,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00383183150552,{'y': 0.03891227766871452; 'x': 0.0004059826605953276; 'z': 0.00014068055315874517},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-44-35_580,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00383183150552,{'y': 0.03891227766871452; 'x': 0.0004059826605953276; 'z': 0.00014068055315874517},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-44-35_680,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00339662772603,{'y': 0.03559983894228935; 'x': 0.00037440250162035227; 'z': 0.00012463591701816767},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-44-35_780,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00339662772603,{'y': 0.03559983894228935; 'x': 0.00037440250162035227; 'z': 0.00012463591701816767},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-44-35_880,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00339662772603,{'y': 0.03559983894228935; 'x': 0.00037440250162035227; 'z': 0.00012463591701816767},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-44-35_980,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00300169317052,{'y': 0.03264974057674408; 'x': 0.00035034946631640196; 'z': 0.0001089444849640131},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},1,STABILIZE
2017_07_18__14-44-36_081,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00300169317052,{'y': 0.03264974057674408; 'x': 0.00035034946631640196; 'z': 0.0001089444849640131},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},1,STABILIZE
2017_07_18__14-44-36_181,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00300169317052,{'y': 0.03264974057674408; 'x': 0.00035034946631640196; 'z': 0.0001089444849640131},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},1,STABILIZE
2017_07_18__14-44-36_280,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00259259296581,{'y': 0.03003811463713646; 'x': 0.00032347755040973425; 'z': 0.00010361101158196107},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_1,{'y': -86.2399872; 'x': 41.5194208; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},1,STABILIZE
