time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__13-57-39_419,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000229001321713;yaw=0.108316607773;roll=-0.000124612037325,[0.0; 0.0; 0.0],GPSInfo:fix=0;num_sat=0,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=0.0;current=0.0;level=100,False,2.30086351,Rangefinder: distance=None; voltage=None,None,None,6,False,ACTIVE,STABILIZE,False
2017_07_18__13-57-40_618,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=8.39482381707e-05;yaw=0.108594864607;roll=-6.77140496919e-06,[0.0; 0.0; -0.01],GPSInfo:fix=0;num_sat=0,0.000281543354504,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.310140802,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__13-57-40_718,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=8.39482381707e-05;yaw=0.108594864607;roll=-6.77140496919e-06,[0.0; 0.0; -0.01],GPSInfo:fix=0;num_sat=0,0.000281543354504,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.411311368,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__13-57-40_818,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000136178408866;yaw=0.108650185168;roll=3.61568199878e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.000485649798065,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.514636495,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__13-57-40_918,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000136178408866;yaw=0.108650185168;roll=3.61568199878e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.000485649798065,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.616398952,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__13-57-41_018,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000183931537322;yaw=0.108702667058;roll=6.59091165289e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.000761031988077,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.717899542,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__13-57-41_118,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000183931537322;yaw=0.108702667058;roll=6.59091165289e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.000761031988077,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.822328691,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__13-57-41_218,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000244564871537;yaw=0.108745485544;roll=6.77944699419e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.000954499060754,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.923408939,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__13-57-41_318,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000244564871537;yaw=0.108745485544;roll=6.77944699419e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.000954499060754,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,1.027866166,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__13-57-41_418,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000244564871537;yaw=0.108745485544;roll=6.77944699419e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.000954499060754,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.100957217,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__13-57-41_518,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000282618071651;yaw=0.108768686652;roll=6.25161846983e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.00135941244662,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.206078017,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__13-57-41_618,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000282618071651;yaw=0.108768686652;roll=6.25161846983e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.00135941244662,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.308006291,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__13-57-41_718,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000324713968439;yaw=0.108791649342;roll=5.17377156939e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.00164514104836,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.409643317,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__13-57-41_818,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000324713968439;yaw=0.108791649342;roll=5.17377156939e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.00164514104836,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.471900328,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__13-57-41_918,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000324713968439;yaw=0.108791649342;roll=5.17377156939e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.00164514104836,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.573651449,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__13-57-42_019,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5193568;lon=-86.2394623;alt=-0.02,LocationGlobalRelative:lat=41.5193568;lon=-86.2394623;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000367718748748;yaw=0.107648797333;roll=5.34992905159e-05,[0.0; 0.0; -0.02],GPSInfo:fix=6;num_sat=10,0.00206426414661,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.674639796,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__13-57-42_118,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5193568;lon=-86.2394623;alt=-0.02,LocationGlobalRelative:lat=41.5193568;lon=-86.2394623;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000367718748748;yaw=0.107648797333;roll=5.34992905159e-05,[0.0; 0.0; -0.02],GPSInfo:fix=6;num_sat=10,0.00206426414661,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.779126946,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__13-57-42_218,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5193568;lon=-86.2394623;alt=-0.02,LocationGlobalRelative:lat=41.5193568;lon=-86.2394623;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000367718748748;yaw=0.107648797333;roll=5.34992905159e-05,[0.0; 0.0; -0.02],GPSInfo:fix=6;num_sat=10,0.00206426414661,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.880227191,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__13-57-42_318,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5193568;lon=-86.2394623;alt=-0.02,LocationGlobalRelative:lat=41.5193568;lon=-86.2394623;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000410548615037;yaw=0.101304531097;roll=7.56349108997e-05,[0.0; 0.0; -0.02],GPSInfo:fix=6;num_sat=10,0.00257936608978,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.984611041,Rangefinder: distance=None; voltage=None,None,None,5,False,STANDBY,STABILIZE,False
2017_07_18__13-57-42_418,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5193568;lon=-86.2394623;alt=-0.02,LocationGlobalRelative:lat=41.5193568;lon=-86.2394623;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000410548615037;yaw=0.101304531097;roll=7.56349108997e-05,[0.0; 0.0; -0.02],GPSInfo:fix=6;num_sat=10,0.00257936608978,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.0504911600001,Rangefinder: distance=None; voltage=None,None,None,5,False,STANDBY,STABILIZE,False
2017_07_18__13-57-42_518,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5193568;lon=-86.2394623;alt=-0.02,LocationGlobalRelative:lat=41.5193568;lon=-86.2394623;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000430547253927;yaw=0.092050768435;roll=9.7751384601e-05,[0.0; 0.0; -0.01],GPSInfo:fix=6;num_sat=10,0.00308862654492,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.152272418,Rangefinder: distance=None; voltage=None,None,None,5,False,STANDBY,STABILIZE,False
2017_07_18__13-57-42_618,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5193568;lon=-86.2394623;alt=-0.02,LocationGlobalRelative:lat=41.5193568;lon=-86.2394623;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000430547253927;yaw=0.092050768435;roll=9.7751384601e-05,[0.0; 0.0; -0.01],GPSInfo:fix=6;num_sat=10,0.00308862654492,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.259299816,Rangefinder: distance=None; voltage=None,None,None,5,False,STANDBY,STABILIZE,False
2017_07_18__13-57-42_718,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5193568;lon=-86.2394623;alt=-0.02,LocationGlobalRelative:lat=41.5193568;lon=-86.2394623;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.0004557496286;yaw=0.0827288851142;roll=0.000111089095299,[0.0; 0.0; -0.01],GPSInfo:fix=6;num_sat=10,0.00336715881713,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.360761494,Rangefinder: distance=None; voltage=None,None,None,4,False,STANDBY,STABILIZE,False
2017_07_18__13-57-42_818,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5193568;lon=-86.2394623;alt=-0.02,LocationGlobalRelative:lat=41.5193568;lon=-86.2394623;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.0004557496286;yaw=0.0827288851142;roll=0.000111089095299,[0.0; 0.0; -0.01],GPSInfo:fix=6;num_sat=10,0.00336715881713,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.467103884,Rangefinder: distance=None; voltage=None,None,None,4,False,STANDBY,STABILIZE,False
2017_07_18__13-57-42_918,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5193568;lon=-86.2394623;alt=-0.02,LocationGlobalRelative:lat=41.5193568;lon=-86.2394623;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.0004557496286;yaw=0.0827288851142;roll=0.000111089095299,[0.0; 0.0; -0.01],GPSInfo:fix=6;num_sat=10,0.00336715881713,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.568568809,Rangefinder: distance=None; voltage=None,None,None,4,False,STANDBY,STABILIZE,False
2017_07_18__13-57-43_018,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5193568;lon=-86.2394623;alt=-0.01,LocationGlobalRelative:lat=41.5193568;lon=-86.2394623;alt=-0.01,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000469001126476;yaw=0.0745355933905;roll=0.000130219559651,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00361168663949,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.673597956,Rangefinder: distance=None; voltage=None,None,None,4,False,STANDBY,STABILIZE,False
2017_07_18__13-57-43_118,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5193568;lon=-86.2394623;alt=-0.01,LocationGlobalRelative:lat=41.5193568;lon=-86.2394623;alt=-0.01,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000469001126476;yaw=0.0745355933905;roll=0.000130219559651,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00361168663949,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.77700268,Rangefinder: distance=None; voltage=None,None,None,4,False,STANDBY,STABILIZE,False
2017_07_18__13-57-43_218,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5193568;lon=-86.2394623;alt=-0.01,LocationGlobalRelative:lat=41.5193568;lon=-86.2394623;alt=-0.01,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000490322010592;yaw=0.0675769969821;roll=0.000154583671247,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00399798154831,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.878440956,Rangefinder: distance=None; voltage=None,None,None,3,False,STANDBY,STABILIZE,False
2017_07_18__13-57-43_318,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5193568;lon=-86.2394623;alt=-0.01,LocationGlobalRelative:lat=41.5193568;lon=-86.2394623;alt=-0.01,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000490322010592;yaw=0.0675769969821;roll=0.000154583671247,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00399798154831,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.984236915,Rangefinder: distance=None; voltage=None,None,None,3,False,STANDBY,STABILIZE,False
2017_07_18__13-57-43_418,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5193568;lon=-86.2394623;alt=-0.01,LocationGlobalRelative:lat=41.5193568;lon=-86.2394623;alt=-0.01,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000490322010592;yaw=0.0675769969821;roll=0.000154583671247,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00399798154831,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.0514485189999,Rangefinder: distance=None; voltage=None,None,None,3,False,STANDBY,STABILIZE,False
2017_07_18__13-57-43_518,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5193568;lon=-86.2394623;alt=0.0,LocationGlobalRelative:lat=41.5193568;lon=-86.2394623;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.00049516314175;yaw=0.0615485534072;roll=0.000167806603713,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00422194646671,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.155910476,Rangefinder: distance=None; voltage=None,None,None,3,False,STANDBY,STABILIZE,False
2017_07_18__13-57-43_618,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5193568;lon=-86.2394623;alt=0.0,LocationGlobalRelative:lat=41.5193568;lon=-86.2394623;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.00049516314175;yaw=0.0615485534072;roll=0.000167806603713,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00422194646671,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.257023577,Rangefinder: distance=None; voltage=None,None,None,3,False,STANDBY,STABILIZE,False
2017_07_18__13-57-43_718,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5193568;lon=-86.2394623;alt=0.0,LocationGlobalRelative:lat=41.5193568;lon=-86.2394623;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000489130965434;yaw=0.0561369918287;roll=0.000171013889485,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00435155024752,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.35851702,Rangefinder: distance=None; voltage=None,None,None,3,False,STANDBY,STABILIZE,False
