time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__12-28-37_134,ACTIVE,{'current': 0.0; 'voltage': 0.0; 'level': 100},0.0,{'y': 0.10829530656337738; 'x': 0.00011913018533959985; 'z': -0.00014320020272862166},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},6,STABILIZE
2017_07_18__12-28-38_234,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.0,{'y': 0.10849857330322266; 'x': 0.00024978024885058403; 'z': -4.3897809518966824e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},6,STABILIZE
2017_07_18__12-28-38_334,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.0,{'y': 0.10849857330322266; 'x': 0.00024978024885058403; 'z': -4.3897809518966824e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.01},6,STABILIZE
2017_07_18__12-28-38_435,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000425901554991,{'y': 0.10814035683870316; 'x': 0.00019120988145004958; 'z': -0.0001787095534382388},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.01},6,STABILIZE
2017_07_18__12-28-38_534,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000425901554991,{'y': 0.10814035683870316; 'x': 0.00019120988145004958; 'z': -0.0001787095534382388},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.01},6,STABILIZE
2017_07_18__12-28-38_634,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000867868715432,{'y': 0.10818798094987869; 'x': 0.00023855690960772336; 'z': -0.00012773829803336412},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__12-28-38_734,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000867868715432,{'y': 0.10818798094987869; 'x': 0.00023855690960772336; 'z': -0.00012773829803336412},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__12-28-38_835,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00125179544557,{'y': 0.108221136033535; 'x': 0.00028404590557329357; 'z': -8.897651423467323e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__12-28-38_934,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00125179544557,{'y': 0.108221136033535; 'x': 0.00028404590557329357; 'z': -8.897651423467323e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__12-28-39_034,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00110160920303,{'y': 0.10829999297857285; 'x': 0.0002975927200168371; 'z': -2.7237756512477063e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__12-28-39_134,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00110160920303,{'y': 0.10829999297857285; 'x': 0.0002975927200168371; 'z': -2.7237756512477063e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__12-28-39_234,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00110160920303,{'y': 0.10829999297857285; 'x': 0.0002975927200168371; 'z': -2.7237756512477063e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__12-28-39_334,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00116219406482,{'y': 0.10839182138442993; 'x': 0.00030308691202662885; 'z': 4.096306292922236e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__12-28-39_435,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00116219406482,{'y': 0.10839182138442993; 'x': 0.00030308691202662885; 'z': 4.096306292922236e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__12-28-39_534,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00150682311505,{'y': 0.10850023478269577; 'x': 0.00031796752591617405; 'z': 9.24828345887363e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__12-28-39_634,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00150682311505,{'y': 0.10850023478269577; 'x': 0.00031796752591617405; 'z': 9.24828345887363e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__12-28-39_734,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00150682311505,{'y': 0.10850023478269577; 'x': 0.00031796752591617405; 'z': 9.24828345887363e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__12-28-39_834,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00197805813514,{'y': 0.10743731260299683; 'x': 0.0003426996117923409; 'z': 0.00011862035898957402},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__12-28-39_934,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00197805813514,{'y': 0.10743731260299683; 'x': 0.0003426996117923409; 'z': 0.00011862035898957402},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__12-28-40_034,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00240507046692,{'y': 0.10114255547523499; 'x': 0.0003764083085115999; 'z': 0.0001399185712216422},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.02},5,STABILIZE
2017_07_18__12-28-40_134,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00240507046692,{'y': 0.10114255547523499; 'x': 0.0003764083085115999; 'z': 0.0001399185712216422},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.02},5,STABILIZE
2017_07_18__12-28-40_234,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00275811203755,{'y': 0.09195522964000702; 'x': 0.00041246492764912546; 'z': 0.00014332578575704247},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},5,STABILIZE
2017_07_18__12-28-40_334,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00275811203755,{'y': 0.09195522964000702; 'x': 0.00041246492764912546; 'z': 0.00014332578575704247},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},5,STABILIZE
2017_07_18__12-28-40_434,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00300092343241,{'y': 0.08268233388662338; 'x': 0.00044769523083232343; 'z': 0.00014836298942100257},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},4,STABILIZE
2017_07_18__12-28-40_534,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00300092343241,{'y': 0.08268233388662338; 'x': 0.00044769523083232343; 'z': 0.00014836298942100257},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},4,STABILIZE
2017_07_18__12-28-40_634,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00300092343241,{'y': 0.08268233388662338; 'x': 0.00044769523083232343; 'z': 0.00014836298942100257},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},4,STABILIZE
2017_07_18__12-28-40_734,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00338524812832,{'y': 0.07451393455266953; 'x': 0.0004804388154298067; 'z': 0.00015333734336309135},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': -0.01},{'y': 0.0; 'x': 0.0; 'z': 0.0},4,STABILIZE
2017_07_18__12-28-40_834,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00338524812832,{'y': 0.07451393455266953; 'x': 0.0004804388154298067; 'z': 0.00015333734336309135},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': -0.01},{'y': 0.0; 'x': 0.0; 'z': 0.0},4,STABILIZE
2017_07_18__12-28-40_934,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00383343338035,{'y': 0.06758629530668259; 'x': 0.0005134223611094058; 'z': 0.00015337715740315616},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': -0.01},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__12-28-41_034,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00383343338035,{'y': 0.06758629530668259; 'x': 0.0005134223611094058; 'z': 0.00015337715740315616},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': -0.01},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__12-28-41_135,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00383343338035,{'y': 0.06758629530668259; 'x': 0.0005134223611094058; 'z': 0.00015337715740315616},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': -0.01},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__12-28-41_234,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00448736827821,{'y': 0.06156918779015541; 'x': 0.0005382407107390463; 'z': 0.000164702461916022},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__12-28-41_335,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00448736827821,{'y': 0.06156918779015541; 'x': 0.0005382407107390463; 'z': 0.000164702461916022},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__12-28-41_434,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.0047682817094,{'y': 0.05618727207183838; 'x': 0.0005453707417473197; 'z': 0.00016071143909357488},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__12-28-41_534,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.0047682817094,{'y': 0.05618727207183838; 'x': 0.0005453707417473197; 'z': 0.00016071143909357488},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__12-28-41_634,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00514214718714,{'y': 0.051281291991472244; 'x': 0.0005413158796727657; 'z': 0.0001767127396306023},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},2,STABILIZE
2017_07_18__12-28-41_735,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00514214718714,{'y': 0.051281291991472244; 'x': 0.0005413158796727657; 'z': 0.0001767127396306023},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},2,STABILIZE
2017_07_18__12-28-41_834,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00514214718714,{'y': 0.051281291991472244; 'x': 0.0005413158796727657; 'z': 0.0001767127396306023},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},2,STABILIZE
2017_07_18__12-28-41_934,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00535667827353,{'y': 0.04677414894104004; 'x': 0.0005355026805773377; 'z': 0.00016313590458594263},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},2,STABILIZE
2017_07_18__12-28-42_034,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00535667827353,{'y': 0.04677414894104004; 'x': 0.0005355026805773377; 'z': 0.00016313590458594263},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},2,STABILIZE
2017_07_18__12-28-42_134,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00535953696817,{'y': 0.04265406355261803; 'x': 0.0005096101667732; 'z': 0.00015273349708877504},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__12-28-42_234,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00535953696817,{'y': 0.04265406355261803; 'x': 0.0005096101667732; 'z': 0.00015273349708877504},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__12-28-42_334,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00507397018373,{'y': 0.038941651582717896; 'x': 0.00048274514847435057; 'z': 0.00013704795856028795},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__12-28-42_434,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00507397018373,{'y': 0.038941651582717896; 'x': 0.00048274514847435057; 'z': 0.00013704795856028795},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__12-28-42_534,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00507397018373,{'y': 0.038941651582717896; 'x': 0.00048274514847435057; 'z': 0.00013704795856028795},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__12-28-42_634,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00466890120879,{'y': 0.035646650940179825; 'x': 0.0004307356139179319; 'z': 0.00010875332372961566},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__12-28-42_734,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00466890120879,{'y': 0.035646650940179825; 'x': 0.0004307356139179319; 'z': 0.00010875332372961566},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__12-28-42_834,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00408763391897,{'y': 0.032701458781957626; 'x': 0.0003811614296864718; 'z': 8.245914796134457e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},1,STABILIZE
2017_07_18__12-28-42_934,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00408763391897,{'y': 0.032701458781957626; 'x': 0.0003811614296864718; 'z': 8.245914796134457e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},1,STABILIZE
2017_07_18__12-28-43_034,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00408763391897,{'y': 0.032701458781957626; 'x': 0.0003811614296864718; 'z': 8.245914796134457e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},1,STABILIZE
2017_07_18__12-28-43_134,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00344080175273,{'y': 0.030092377215623856; 'x': 0.00032939217635430396; 'z': 7.801561150699854e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},1,STABILIZE
2017_07_18__12-28-43_234,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00344080175273,{'y': 0.030092377215623856; 'x': 0.00032939217635430396; 'z': 7.801561150699854e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.24; 'x': 41.519408; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},1,STABILIZE
