time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__14-40-47_972,ACTIVE,{'current': 0.0; 'voltage': 0.0; 'level': 100},0.0,{'y': 0.10831660777330399; 'x': 0.00022900132171344012; 'z': -0.00012461203732527792},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},6,STABILIZE
2017_07_18__14-40-49_072,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.0,{'y': 0.10857045650482178; 'x': 0.00027185791986994445; 'z': -9.784883332031313e-06},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},6,STABILIZE
2017_07_18__14-40-49_172,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000281543354504,{'y': 0.1085948646068573; 'x': 8.394823817070574e-05; 'z': -6.7714049691858236e-06},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.01},6,STABILIZE
2017_07_18__14-40-49_272,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000281543354504,{'y': 0.1085948646068573; 'x': 8.394823817070574e-05; 'z': -6.7714049691858236e-06},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.01},6,STABILIZE
2017_07_18__14-40-49_372,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000485649798065,{'y': 0.10865018516778946; 'x': 0.0001361784088658169; 'z': 3.6156819987809286e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-40-49_472,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000485649798065,{'y': 0.10865018516778946; 'x': 0.0001361784088658169; 'z': 3.6156819987809286e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-40-49_572,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000485649798065,{'y': 0.10865018516778946; 'x': 0.0001361784088658169; 'z': 3.6156819987809286e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-40-49_672,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000761031988077,{'y': 0.10870266705751419; 'x': 0.0001839315373217687; 'z': 6.590911652892828e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-40-49_772,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000761031988077,{'y': 0.10870266705751419; 'x': 0.0001839315373217687; 'z': 6.590911652892828e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-40-49_872,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000954499060754,{'y': 0.10874548554420471; 'x': 0.0002445648715365678; 'z': 6.77944699418731e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-40-49_972,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000954499060754,{'y': 0.10874548554420471; 'x': 0.0002445648715365678; 'z': 6.77944699418731e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-40-50_072,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00135941244662,{'y': 0.10876868665218353; 'x': 0.0002826180716510862; 'z': 6.251618469832465e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-40-50_172,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00135941244662,{'y': 0.10876868665218353; 'x': 0.0002826180716510862; 'z': 6.251618469832465e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-40-50_272,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00135941244662,{'y': 0.10876868665218353; 'x': 0.0002826180716510862; 'z': 6.251618469832465e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-40-50_372,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00164514104836,{'y': 0.10879164934158325; 'x': 0.00032471396843902767; 'z': 5.1737715693889186e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-40-50_472,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00164514104836,{'y': 0.10879164934158325; 'x': 0.00032471396843902767; 'z': 5.1737715693889186e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-40-50_573,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00164514104836,{'y': 0.10879164934158325; 'x': 0.00032471396843902767; 'z': 5.1737715693889186e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-40-50_672,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00206426414661,{'y': 0.10764879733324051; 'x': 0.00036771874874830246; 'z': 5.349929051590152e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-40-50_773,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00206426414661,{'y': 0.10764879733324051; 'x': 0.00036771874874830246; 'z': 5.349929051590152e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-40-50_872,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00257936608978,{'y': 0.10130453109741211; 'x': 0.0004105486150365323; 'z': 7.563491089968011e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.02},5,STABILIZE
2017_07_18__14-40-50_972,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00257936608978,{'y': 0.10130453109741211; 'x': 0.0004105486150365323; 'z': 7.563491089968011e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.02},5,STABILIZE
2017_07_18__14-40-51_072,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00308862654492,{'y': 0.09205076843500137; 'x': 0.00043054725392721593; 'z': 9.775138460099697e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},5,STABILIZE
2017_07_18__14-40-51_172,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00308862654492,{'y': 0.09205076843500137; 'x': 0.00043054725392721593; 'z': 9.775138460099697e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},5,STABILIZE
2017_07_18__14-40-51_272,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00308862654492,{'y': 0.09205076843500137; 'x': 0.00043054725392721593; 'z': 9.775138460099697e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},5,STABILIZE
2017_07_18__14-40-51_372,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00336715881713,{'y': 0.08272888511419296; 'x': 0.0004557496285997331; 'z': 0.00011108909529866651},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},4,STABILIZE
2017_07_18__14-40-51_472,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00336715881713,{'y': 0.08272888511419296; 'x': 0.0004557496285997331; 'z': 0.00011108909529866651},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},4,STABILIZE
2017_07_18__14-40-51_572,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00361168663949,{'y': 0.07453559339046478; 'x': 0.0004690011264756322; 'z': 0.00013021955965086818},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': -0.01},{'y': 0.0; 'x': 0.0; 'z': 0.0},4,STABILIZE
2017_07_18__14-40-51_672,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00361168663949,{'y': 0.07453559339046478; 'x': 0.0004690011264756322; 'z': 0.00013021955965086818},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': -0.01},{'y': 0.0; 'x': 0.0; 'z': 0.0},4,STABILIZE
2017_07_18__14-40-51_772,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00361168663949,{'y': 0.06757699698209763; 'x': 0.0004903220105916262; 'z': 0.00015458367124665529},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': -0.01},{'y': 0.0; 'x': 0.0; 'z': 0.0},4,STABILIZE
2017_07_18__14-40-51_872,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00399798154831,{'y': 0.06757699698209763; 'x': 0.0004903220105916262; 'z': 0.00015458367124665529},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': -0.01},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-40-51_972,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00399798154831,{'y': 0.06757699698209763; 'x': 0.0004903220105916262; 'z': 0.00015458367124665529},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': -0.01},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-40-52_072,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00422194646671,{'y': 0.06154855340719223; 'x': 0.0004951631417497993; 'z': 0.00016780660371296108},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-40-52_172,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00422194646671,{'y': 0.06154855340719223; 'x': 0.0004951631417497993; 'z': 0.00016780660371296108},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-40-52_272,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00435155024752,{'y': 0.05613699182868004; 'x': 0.0004891309654340148; 'z': 0.00017101388948503882},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-40-52_372,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00435155024752,{'y': 0.05613699182868004; 'x': 0.0004891309654340148; 'z': 0.00017101388948503882},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-40-52_472,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00435155024752,{'y': 0.05613699182868004; 'x': 0.0004891309654340148; 'z': 0.00017101388948503882},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-40-52_572,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00464000599459,{'y': 0.051232606172561646; 'x': 0.0004761792370118201; 'z': 0.00017420077347196639},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},2,STABILIZE
2017_07_18__14-40-52_672,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00464000599459,{'y': 0.051232606172561646; 'x': 0.0004761792370118201; 'z': 0.00017420077347196639},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},2,STABILIZE
2017_07_18__14-40-52_772,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00453217420727,{'y': 0.0467294305562973; 'x': 0.0004563041147775948; 'z': 0.00016430788673460484},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},2,STABILIZE
2017_07_18__14-40-52_872,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00453217420727,{'y': 0.0467294305562973; 'x': 0.0004563041147775948; 'z': 0.00016430788673460484},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},2,STABILIZE
2017_07_18__14-40-52_972,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00414519105107,{'y': 0.0426141656935215; 'x': 0.0004400709585752338; 'z': 0.00015252754383254796},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-40-53_072,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00414519105107,{'y': 0.0426141656935215; 'x': 0.0004400709585752338; 'z': 0.00015252754383254796},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-40-53_172,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00414519105107,{'y': 0.0426141656935215; 'x': 0.0004400709585752338; 'z': 0.00015252754383254796},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-40-53_272,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00383182591759,{'y': 0.03891035169363022; 'x': 0.00040598271880298853; 'z': 0.00014067970914766192},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-40-53_372,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00383182591759,{'y': 0.03891035169363022; 'x': 0.00040598271880298853; 'z': 0.00014067970914766192},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-40-53_472,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00339662120678,{'y': 0.03559757396578789; 'x': 0.00037440258893184364; 'z': 0.0001246352185262367},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-40-53_572,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00339662120678,{'y': 0.03559757396578789; 'x': 0.00037440258893184364; 'z': 0.0001246352185262367},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-40-53_672,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00339662120678,{'y': 0.03559757396578789; 'x': 0.00037440258893184364; 'z': 0.0001246352185262367},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-40-53_772,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00300168828107,{'y': 0.03264719992876053; 'x': 0.00035034952452406287; 'z': 0.00010894393199123442},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},1,STABILIZE
2017_07_18__14-40-53_872,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00300168828107,{'y': 0.03264719992876053; 'x': 0.00035034952452406287; 'z': 0.00010894393199123442},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},1,STABILIZE
2017_07_18__14-40-53_972,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00259258807637,{'y': 0.030035344883799553; 'x': 0.000323477725032717; 'z': 0.0001036106186802499},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2394623; 'x': 41.5193568; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},1,STABILIZE
