time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__14-44-30_281,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000229001307162;yaw=0.108311913908;roll=-0.000124612051877,[0.0; 0.0; 0.0],GPSInfo:fix=0;num_sat=0,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=0.0;current=0.0;level=100,False,2.296685201,Rangefinder: distance=None; voltage=None,None,None,6,False,ACTIVE,STABILIZE,False
2017_07_18__14-44-31_381,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=8.39482599986e-05;yaw=0.10859015584;roll=-6.77145317241e-06,[0.0; 0.0; -0.01],GPSInfo:fix=0;num_sat=0,0.000281543267192,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.203406684,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__14-44-31_481,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=8.39482599986e-05;yaw=0.10859015584;roll=-6.77145317241e-06,[0.0; 0.0; -0.01],GPSInfo:fix=0;num_sat=0,0.000281543267192,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.309909455,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__14-44-31_581,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=8.39482599986e-05;yaw=0.10859015584;roll=-6.77145317241e-06,[0.0; 0.0; -0.01],GPSInfo:fix=0;num_sat=0,0.000281543267192,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.411116595999,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__14-44-31_681,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000136178394314;yaw=0.108645521104;roll=3.6156787246e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.000485649623442,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.516095184,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__14-44-31_781,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000136178394314;yaw=0.108645521104;roll=3.6156787246e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.000485649623442,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.617827057,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__14-44-31_881,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000183931348147;yaw=0.108697995543;roll=6.59090874251e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.000761032279115,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.723224951999,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__14-44-31_982,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000183931348147;yaw=0.108697995543;roll=6.59090874251e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.000761032279115,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.825396550999,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__14-44-32_082,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000244564638706;yaw=0.108740836382;roll=6.7794440838e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.000954498711508,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.926577798,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__14-44-32_181,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000244564638706;yaw=0.108740836382;roll=6.7794440838e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.000954498711508,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.981860647,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__14-44-32_281,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000244564638706;yaw=0.108740836382;roll=6.7794440838e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.000954498711508,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.100974524,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__14-44-32_381,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000282617780613;yaw=0.108764030039;roll=6.25161628705e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.0013594115153,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.205454264,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__14-44-32_481,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000282617780613;yaw=0.108764030039;roll=6.25161628705e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.0013594115153,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.307294765,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__14-44-32_581,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000282617780613;yaw=0.108764030039;roll=6.25161628705e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.0013594115153,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.408513681999,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__14-44-32_681,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000324713735608;yaw=0.108786977828;roll=5.17377084179e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.00164513976779,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.514288536,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__14-44-32_781,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000324713735608;yaw=0.108786977828;roll=5.17377084179e-05,[0.0; 0.0; -0.02],GPSInfo:fix=0;num_sat=0,0.00164513976779,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.61672059,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__14-44-32_881,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194208;lon=-86.2399872;alt=-0.02,LocationGlobalRelative:lat=41.5194208;lon=-86.2399872;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.00036771845771;yaw=0.107644185424;roll=5.34992468602e-05,[0.0; 0.0; -0.02],GPSInfo:fix=6;num_sat=10,0.00206426274963,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.724680384,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__14-44-32_981,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194208;lon=-86.2399872;alt=-0.02,LocationGlobalRelative:lat=41.5194208;lon=-86.2399872;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.00036771845771;yaw=0.107644185424;roll=5.34992468602e-05,[0.0; 0.0; -0.02],GPSInfo:fix=6;num_sat=10,0.00206426274963,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.827686795999,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
2017_07_18__14-44-33_081,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194208;lon=-86.2399872;alt=-0.02,LocationGlobalRelative:lat=41.5194208;lon=-86.2399872;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000410548178479;yaw=0.101300522685;roll=7.56349254516e-05,[0.0; 0.0; -0.02],GPSInfo:fix=6;num_sat=10,0.00257936259732,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.928887044,Rangefinder: distance=None; voltage=None,None,None,5,False,STANDBY,STABILIZE,False
2017_07_18__14-44-33_181,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194208;lon=-86.2399872;alt=-0.02,LocationGlobalRelative:lat=41.5194208;lon=-86.2399872;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000410548178479;yaw=0.101300522685;roll=7.56349254516e-05,[0.0; 0.0; -0.02],GPSInfo:fix=6;num_sat=10,0.00257936259732,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,1.033917429,Rangefinder: distance=None; voltage=None,None,None,5,False,STANDBY,STABILIZE,False
2017_07_18__14-44-33_281,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194208;lon=-86.2399872;alt=-0.02,LocationGlobalRelative:lat=41.5194208;lon=-86.2399872;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000430546788266;yaw=0.0920476689935;roll=9.77516174316e-05,[0.0; 0.0; -0.01],GPSInfo:fix=6;num_sat=10,0.00308862212114,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.101048804,Rangefinder: distance=None; voltage=None,None,None,5,False,STANDBY,STABILIZE,False
2017_07_18__14-44-33_382,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194208;lon=-86.2399872;alt=-0.02,LocationGlobalRelative:lat=41.5194208;lon=-86.2399872;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000430546788266;yaw=0.0920476689935;roll=9.77516174316e-05,[0.0; 0.0; -0.01],GPSInfo:fix=6;num_sat=10,0.00308862212114,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.213330236,Rangefinder: distance=None; voltage=None,None,None,5,False,STANDBY,STABILIZE,False
2017_07_18__14-44-33_481,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194208;lon=-86.2399872;alt=-0.02,LocationGlobalRelative:lat=41.5194208;lon=-86.2399872;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000430546788266;yaw=0.0920476689935;roll=9.77516174316e-05,[0.0; 0.0; -0.01],GPSInfo:fix=6;num_sat=10,0.00308862212114,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.263977232,Rangefinder: distance=None; voltage=None,None,None,5,False,STANDBY,STABILIZE,False
2017_07_18__14-44-33_581,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194208;lon=-86.2399872;alt=-0.02,LocationGlobalRelative:lat=41.5194208;lon=-86.2399872;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000455749192042;yaw=0.0827267467976;roll=0.000111089473648,[0.0; 0.0; -0.01],GPSInfo:fix=6;num_sat=10,0.00336715602316,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.367831723,Rangefinder: distance=None; voltage=None,None,None,4,False,STANDBY,STABILIZE,False
2017_07_18__14-44-33_681,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194208;lon=-86.2399872;alt=-0.02,LocationGlobalRelative:lat=41.5194208;lon=-86.2399872;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000455749192042;yaw=0.0827267467976;roll=0.000111089473648,[0.0; 0.0; -0.01],GPSInfo:fix=6;num_sat=10,0.00336715602316,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.47169384,Rangefinder: distance=None; voltage=None,None,None,4,False,STANDBY,STABILIZE,False
2017_07_18__14-44-33_781,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194208;lon=-86.2399872;alt=-0.02,LocationGlobalRelative:lat=41.5194208;lon=-86.2399872;alt=-0.02,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000455749192042;yaw=0.0827267467976;roll=0.000111089473648,[0.0; 0.0; -0.01],GPSInfo:fix=6;num_sat=10,0.00336715602316,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.574173923,Rangefinder: distance=None; voltage=None,None,None,4,False,STANDBY,STABILIZE,False
2017_07_18__14-44-33_881,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194208;lon=-86.2399872;alt=-0.01,LocationGlobalRelative:lat=41.5194208;lon=-86.2399872;alt=-0.01,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000469000631711;yaw=0.0745342075825;roll=0.000130219908897,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00361168337986,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.679808229,Rangefinder: distance=None; voltage=None,None,None,4,False,STANDBY,STABILIZE,False
2017_07_18__14-44-33_981,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194208;lon=-86.2399872;alt=-0.01,LocationGlobalRelative:lat=41.5194208;lon=-86.2399872;alt=-0.01,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000469000631711;yaw=0.0745342075825;roll=0.000130219908897,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00361168337986,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.781383589,Rangefinder: distance=None; voltage=None,None,None,4,False,STANDBY,STABILIZE,False
2017_07_18__14-44-34_081,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194208;lon=-86.2399872;alt=-0.01,LocationGlobalRelative:lat=41.5194208;lon=-86.2399872;alt=-0.01,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000490321603138;yaw=0.0675762370229;roll=0.0001545840787,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00399798015133,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.886146231,Rangefinder: distance=None; voltage=None,None,None,3,False,STANDBY,STABILIZE,False
2017_07_18__14-44-34_181,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194208;lon=-86.2399872;alt=-0.01,LocationGlobalRelative:lat=41.5194208;lon=-86.2399872;alt=-0.01,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000490321603138;yaw=0.0675762370229;roll=0.0001545840787,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00399798015133,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.987716088,Rangefinder: distance=None; voltage=None,None,None,3,False,STANDBY,STABILIZE,False
2017_07_18__14-44-34_281,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194208;lon=-86.2399872;alt=0.0,LocationGlobalRelative:lat=41.5194208;lon=-86.2399872;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000495162734296;yaw=0.0615483298898;roll=0.000167807229445,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00422194413841,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.101966949001,Rangefinder: distance=None; voltage=None,None,None,3,False,STANDBY,STABILIZE,False
2017_07_18__14-44-34_381,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194208;lon=-86.2399872;alt=0.0,LocationGlobalRelative:lat=41.5194208;lon=-86.2399872;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000495162734296;yaw=0.0615483298898;roll=0.000167807229445,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00422194413841,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.20738108,Rangefinder: distance=None; voltage=None,None,None,3,False,STANDBY,STABILIZE,False
2017_07_18__14-44-34_481,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194208;lon=-86.2399872;alt=0.0,LocationGlobalRelative:lat=41.5194208;lon=-86.2399872;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000489130499773;yaw=0.0561372488737;roll=0.000171014675288,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00435154885054,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.308820533,Rangefinder: distance=None; voltage=None,None,None,3,False,STANDBY,STABILIZE,False
2017_07_18__14-44-34_581,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=41.5194208;lon=-86.2399872;alt=0.0,LocationGlobalRelative:lat=41.5194208;lon=-86.2399872;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000489130499773;yaw=0.0561372488737;roll=0.000171014675288,[0.0; 0.0; 0.0],GPSInfo:fix=6;num_sat=10,0.00435154885054,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.414088255,Rangefinder: distance=None; voltage=None,None,None,3,False,STANDBY,STABILIZE,False
