time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__14-44-23_948,ACTIVE,{'current': 0.0; 'voltage': 0.0; 'level': 100},0.0,{'y': 0.10831481963396072; 'x': 0.00022900132171344012; 'z': -0.00012461203732527792},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},6,STABILIZE
2017_07_18__14-44-25_048,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000281543383608,{'y': 0.10859306901693344; 'x': 8.394824544666335e-05; 'z': -6.771422704332508e-06},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.01},6,STABILIZE
2017_07_18__14-44-25_148,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000281543383608,{'y': 0.10859306901693344; 'x': 8.394824544666335e-05; 'z': -6.771422704332508e-06},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.01},6,STABILIZE
2017_07_18__14-44-25_248,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000485649856273,{'y': 0.10864842683076859; 'x': 0.00013617843796964735; 'z': 3.6156819987809286e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-25_348,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000485649856273,{'y': 0.10864842683076859; 'x': 0.00013617843796964735; 'z': 3.6156819987809286e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-25_448,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000485649856273,{'y': 0.10864842683076859; 'x': 0.00013617843796964735; 'z': 3.6156819987809286e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-25_548,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000761032744776,{'y': 0.10870092362165451; 'x': 0.00018393145001027733; 'z': 6.590910197701305e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-25_648,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000761032744776,{'y': 0.10870092362165451; 'x': 0.00018393145001027733; 'z': 6.590910197701305e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-25_748,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000954499293584,{'y': 0.10874376446008682; 'x': 0.00024456478422507644; 'z': 6.779447721783072e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-25_848,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000954499293584,{'y': 0.10874376446008682; 'x': 0.00024456478422507644; 'z': 6.779447721783072e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-25_948,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.000954499293584,{'y': 0.10874376446008682; 'x': 0.00024456478422507644; 'z': 6.779447721783072e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-26_048,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00135941244662,{'y': 0.10876695066690445; 'x': 0.0002826180134434253; 'z': 6.251618469832465e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-26_148,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00135941244662,{'y': 0.10876695066690445; 'x': 0.0002826180134434253; 'z': 6.251618469832465e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-26_248,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00164514046628,{'y': 0.10878990590572357; 'x': 0.00032471385202370584; 'z': 5.173770114197396e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-26_348,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00164514046628,{'y': 0.10878990590572357; 'x': 0.00032471385202370584; 'z': 5.173770114197396e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-26_448,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00164514046628,{'y': 0.10878990590572357; 'x': 0.00032471385202370584; 'z': 5.173770114197396e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': 0.0; 'x': 0.0; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-26_548,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00206426391378,{'y': 0.10764706879854202; 'x': 0.00036771863233298063; 'z': 5.349925777409226e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-26_648,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00206426391378,{'y': 0.10764706879854202; 'x': 0.00036771863233298063; 'z': 5.349925777409226e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.02},6,STABILIZE
2017_07_18__14-44-26_748,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00257936445996,{'y': 0.10130305588245392; 'x': 0.00041054846951738; 'z': 7.563491089968011e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.02},5,STABILIZE
2017_07_18__14-44-26_848,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00257936445996,{'y': 0.10130305588245392; 'x': 0.00041054846951738; 'z': 7.563491089968011e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.02},5,STABILIZE
2017_07_18__14-44-26_950,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00257936445996,{'y': 0.10130305588245392; 'x': 0.00041054846951738; 'z': 7.563491089968011e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},5,STABILIZE
2017_07_18__14-44-27_048,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00308862468228,{'y': 0.09204964339733124; 'x': 0.0004305470793042332; 'z': 9.775147918844596e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},5,STABILIZE
2017_07_18__14-44-27_148,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00308862468228,{'y': 0.09204964339733124; 'x': 0.0004305470793042332; 'z': 9.775147918844596e-05},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},5,STABILIZE
2017_07_18__14-44-27_248,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00336715765297,{'y': 0.08272824436426163; 'x': 0.0004557494248729199; 'z': 0.00011108926264569163},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},4,STABILIZE
2017_07_18__14-44-27_348,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00336715765297,{'y': 0.08272824436426163; 'x': 0.0004557494248729199; 'z': 0.00011108926264569163},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': -0.02},{'y': 0.0; 'x': 0.0; 'z': -0.01},4,STABILIZE
2017_07_18__14-44-27_448,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00361168477684,{'y': 0.07453516870737076; 'x': 0.00046900080633349717; 'z': 0.00013021973427385092},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': -0.01},{'y': 0.0; 'x': 0.0; 'z': 0.0},4,STABILIZE
2017_07_18__14-44-27_548,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00361168477684,{'y': 0.07453516870737076; 'x': 0.00046900080633349717; 'z': 0.00013021973427385092},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': -0.01},{'y': 0.0; 'x': 0.0; 'z': 0.0},4,STABILIZE
2017_07_18__14-44-27_649,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00361168477684,{'y': 0.07453516870737076; 'x': 0.00046900080633349717; 'z': 0.00013021973427385092},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': -0.01},{'y': 0.0; 'x': 0.0; 'z': 0.0},4,STABILIZE
2017_07_18__14-44-27_748,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00399798061699,{'y': 0.0675768107175827; 'x': 0.0004903217777609825; 'z': 0.00015458386042155325},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': -0.01},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-44-27_848,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00399798061699,{'y': 0.0675768107175827; 'x': 0.0004903217777609825; 'z': 0.00015458386042155325},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': -0.01},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-44-27_948,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00422194506973,{'y': 0.06154851242899895; 'x': 0.0004951629089191556; 'z': 0.0001678068219916895},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-44-28_048,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00422194506973,{'y': 0.06154851242899895; 'x': 0.0004951629089191556; 'z': 0.0001678068219916895},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-44-28_148,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00435154885054,{'y': 0.05613715201616287; 'x': 0.0004891307908110321; 'z': 0.00017101422417908907},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-44-28_248,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00435154885054,{'y': 0.05613715201616287; 'x': 0.0004891307908110321; 'z': 0.00017101422417908907},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-44-28_348,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00435154885054,{'y': 0.05613715201616287; 'x': 0.0004891307908110321; 'z': 0.00017101422417908907},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},3,STABILIZE
2017_07_18__14-44-28_448,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00464000692591,{'y': 0.05123297497630119; 'x': 0.0004761792370118201; 'z': 0.00017420112271793187},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},2,STABILIZE
2017_07_18__14-44-28_548,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00464000692591,{'y': 0.05123297497630119; 'x': 0.0004761792370118201; 'z': 0.00017420112271793187},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},2,STABILIZE
2017_07_18__14-44-28_648,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.0045321774669,{'y': 0.04673001915216446; 'x': 0.0004563040565699339; 'z': 0.00016430829418823123},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},2,STABILIZE
2017_07_18__14-44-28_748,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.0045321774669,{'y': 0.04673001915216446; 'x': 0.0004563040565699339; 'z': 0.00016430829418823123},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},2,STABILIZE
2017_07_18__14-44-28_848,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.0045321774669,{'y': 0.04673001915216446; 'x': 0.0004563040565699339; 'z': 0.00016430829418823123},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.0},2,STABILIZE
2017_07_18__14-44-28_948,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00414519384503,{'y': 0.04261493310332298; 'x': 0.00044007092947140336; 'z': 0.00015252796583808959},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-44-29_048,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00414519384503,{'y': 0.04261493310332298; 'x': 0.00044007092947140336; 'z': 0.00015252796583808959},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-44-29_148,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.0038318275474,{'y': 0.03891127184033394; 'x': 0.00040598251507617533; 'z': 0.00014067997108213603},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-44-29_248,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.0038318275474,{'y': 0.03891127184033394; 'x': 0.00040598251507617533; 'z': 0.00014067997108213603},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.0},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-44-29_348,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00339662237093,{'y': 0.03559863194823265; 'x': 0.0003744024143088609; 'z': 0.00012463530583772808},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-44-29_448,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00339662237093,{'y': 0.03559863194823265; 'x': 0.0003744024143088609; 'z': 0.00012463530583772808},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-44-29_548,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00339662237093,{'y': 0.03559863194823265; 'x': 0.0003744024143088609; 'z': 0.00012463530583772808},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},2,STABILIZE
2017_07_18__14-44-29_648,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00300168828107,{'y': 0.032648347318172455; 'x': 0.00035034934990108013; 'z': 0.00010894390288740396},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},1,STABILIZE
2017_07_18__14-44-29_748,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00300168828107,{'y': 0.032648347318172455; 'x': 0.00035034934990108013; 'z': 0.00010894390288740396},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},1,STABILIZE
2017_07_18__14-44-29_848,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00259258761071,{'y': 0.03003658726811409; 'x': 0.00032347740489058197; 'z': 0.00010361053864471614},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},1,STABILIZE
2017_07_18__14-44-29_948,STANDBY,{'current': 0.0; 'voltage': 12.587; 'level': 100},0.00259258761071,{'y': 0.03003658726811409; 'x': 0.00032347740489058197; 'z': 0.00010361053864471614},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,False,0.0,SITL_0,{'y': -86.2396928; 'x': 41.5194336; 'z': 0.01},{'y': 0.0; 'x': 0.0; 'z': 0.01},1,STABILIZE
